LOT,WF,TKIN time,SiO2 Under SiN depo THK,SiO2 Under SiN CMP THK,etch RF reflect power,ashing time,pre clean chemical flow rate,Chamber,Chuck center temp,Chuck Edge temp,Chamber pressure,Precursor,Precursor flow rate,RF Power,RF reflect Power Max,Main process time,PRE PC,PRE THK AVG,POST THK AVG,EDGE CENTER,POST PC
DBW.1,4,44976.35,148.9,139.4,8.73,300.1,1001.4,D,120,100,1200,TEOS,55,300,2.14,60,115,8703,12759,205,196
DBW.1,5,44976.35,150.3,140.2,12.21,300,999.6,C,120,100,1200,TEOS,55,300,1.21,60,110,8724,12772,214,158
DBW.1,6,44976.35,150.3,140.1,13.56,300,1002.5,D,120,100,1200,TEOS,55,300,2.2,60,104,8706,12762,200,179
DBW.1,7,44976.35,149,139.5,11.21,300.1,1000.8,C,120,100,1200,TEOS,55,300,1.36,60,85,8689,12713,212,171
DBW.1,8,44976.35,151.4,140.7,11.73,300,999.2,D,120,100,1200,TEOS,55,300,1.41,60,99,8679,12730,204,195
DBW.1,9,44976.35,149,139.5,7.07,300.1,1001.5,C,120,100,1200,TEOS,55,300,2.73,60,94,8664,12742,210,188
DBW.1,10,44976.35,152.3,141.2,5.03,300,1003.3,D,120,100,1200,TEOS,55,300,2.11,60,77,8668,12741,194,175
DBW.1,11,44976.35,153.2,141.6,12,299.7,1002.2,C,120,100,1200,TEOS,55,300,2.46,60,106,8682,12700,196,196
DBW.1,12,44976.35,153.2,141.6,13.72,300,1000.3,D,120,100,1200,TEOS,55,300,1.43,60,99,8688,12803,201,188
DBW.1,13,44976.35,149.1,139.6,11.07,299.9,995.5,C,120,100,1200,TEOS,55,300,1.75,60,107,8714,12804,195,194
DBW.1,14,44976.35,148.4,139.2,5.23,300,993.7,D,120,100,1200,TEOS,55,300,1.78,60,91,8723,12789,209,180
DBW.1,15,44976.35,148.7,139.4,9.6,299.9,1001.7,C,120,100,1200,TEOS,55,300,1.22,60,95,8710,12776,198,179
DBW.1,16,44976.35,152.3,141.1,14.92,299.9,997.5,D,120,100,1200,TEOS,55,300,1.15,60,105,8692,12698,201,146
DBW.1,17,44976.35,148.3,139.2,5.84,299.8,1000.3,C,120,100,1200,TEOS,55,300,1.29,60,91,8732,12785,206,187
DBW.1,18,44976.35,151.9,141,8.8,300,1000.8,D,120,100,1200,TEOS,55,300,1.42,60,101,8713,12816,200,158
DBW.1,19,44976.35,152.8,141.4,9.46,300,1000.9,C,120,100,1200,TEOS,55,300,1.7,60,99,8701,12714,194,189
DBW.1,20,44976.35,153.2,141.6,6.52,299.9,998.6,D,120,100,1200,TEOS,55,300,2.23,60,98,8732,12753,203,174
DBW.1,21,44976.35,151.6,140.8,8.85,300,996,C,120,100,1200,TEOS,55,300,1.54,60,82,8688,12718,200,197
DBW.1,22,44976.35,152.1,141.1,11.54,299.9,1003.7,D,120,100,1200,TEOS,55,300,1.32,60,91,8687,12757,207,173
DBW.1,23,44976.35,152.3,141.2,10.7,299.9,998,C,120,100,1200,TEOS,55,300,2.1,60,116,8688,12787,208,200
DBW.1,24,44976.35,149.7,139.9,10.59,299.8,1001.5,D,120,100,1200,TEOS,55,300,1.09,60,105,8735,12837,204,184
DBW.1,25,44976.35,150.6,140.3,7.01,300,1004.4,C,120,100,1200,TEOS,55,300,2.01,60,102,8749,12767,212,187
DBX.1,1,44977.86,148,139,3.21,300,997.3,C,120,100,1200,TEOS,60,300,0.95,60,113,8681,12772,208,174
DBX.1,2,44977.86,150.7,140.4,15.51,300,1002,D,120,100,1200,TEOS,60,300,0.91,60,86,8682,12839,208,186
DBX.1,3,44977.86,149.2,139.6,8.09,300.1,999.7,C,120,100,1200,TEOS,60,300,2.03,60,95,8691,12798,212,185
DBX.1,4,44977.86,149.8,139.9,6.36,300,1003.2,D,120,100,1200,TEOS,60,300,0.81,60,110,8707,12847,204,150
DBX.1,5,44977.86,150.8,140.4,11.3,300.1,999.5,C,120,100,1200,TEOS,60,300,1.23,60,98,8699,12850,199,183
DBX.1,6,44977.86,148,139,8.65,300,1003.6,D,120,100,1200,TEOS,60,300,0.97,60,100,8680,12796,204,189
DBX.1,7,44977.86,153.6,141.8,8.95,300.1,1000.9,C,120,100,1200,TEOS,60,300,1.28,60,98,8713,12839,217,164
DBX.1,8,44977.86,150,140,8.27,300,1000,D,120,100,1200,TEOS,60,300,0.9,60,109,8709,12812,203,165
DBX.1,9,44977.86,154.2,142.1,7.56,299.9,1000.3,C,120,100,1200,TEOS,60,300,1.72,60,101,8687,12779,201,199
DBX.1,10,44977.86,150.6,140.3,4.99,300,1001.1,D,120,100,1200,TEOS,60,300,2.18,60,109,8726,12868,201,188
DBX.1,11,44977.86,152.3,141.1,3.68,300,1001.5,C,120,100,1200,TEOS,60,300,1.59,60,102,8720,12839,205,177
DBX.1,12,44977.86,148.2,139.1,8.18,300,1000.9,D,120,100,1200,TEOS,60,300,1.24,60,96,8705,12833,209,174
DBX.1,13,44977.86,154,142,11.27,300,999,C,120,100,1200,TEOS,60,300,1.29,60,105,8686,12792,202,195
DBX.1,14,44977.86,149.9,139.9,9.7,300,1000.8,D,120,100,1200,TEOS,60,300,1.98,60,96,8723,12822,208,191
DBX.1,15,44977.86,152,141,12.37,299.9,998.9,C,120,100,1200,TEOS,60,300,0.57,60,89,8682,12831,196,190
DBX.1,16,44977.86,146.3,138.1,13.29,299.9,999.7,D,120,100,1200,TEOS,60,300,0.72,60,105,8698,12871,211,175
DBX.1,17,44977.86,155.8,142.9,15.15,300.1,1000.5,C,120,100,1200,TEOS,60,300,2.04,60,94,8715,12848,209,171
DBX.1,18,44977.86,150.1,140.1,11.47,300,1000.4,D,120,100,1200,TEOS,60,300,1.13,60,96,8692,12805,205,148
DBX.1,19,44977.86,153.4,141.7,11.55,300.2,1002.7,C,120,100,1200,TEOS,60,300,1.73,60,93,8677,12806,205,190
DBX.1,20,44977.86,150.7,140.4,5.64,300,1001.2,D,120,100,1200,TEOS,60,300,2.05,60,105,8714,12838,212,187
DBX.1,21,44977.86,152.1,141.1,9.39,300.1,996.8,C,120,100,1200,TEOS,60,300,1.67,60,97,8718,12787,210,206
DBX.1,22,44977.86,149,139.5,7.55,300,998.7,D,120,100,1200,TEOS,60,300,1.69,60,88,8672,12767,214,205
DBX.1,23,44977.86,150.3,140.1,10.51,300,1000.1,C,120,100,1200,TEOS,60,300,1.13,60,98,8714,12859,201,229
DBX.1,24,44977.86,146.5,138.3,5.84,299.9,999.5,D,120,100,1200,TEOS,60,300,1.47,60,103,8648,12701,203,143
DBX.1,25,44977.86,147.1,138.6,8.43,300,995.2,C,120,100,1200,TEOS,60,300,1.58,60,124,8679,12783,191,177
DBY.1,1,44980.12,144,137,8.61,299.8,998.4,C,100,100,1200,TEOS,50,300,1.27,60,94,8674,12626,51,228
DBY.1,2,44980.12,149.4,139.7,10.61,300,996.8,D,100,100,1200,TEOS,50,300,2.08,60,89,8703,12651,45,237
DBY.1,3,44980.12,149.3,139.7,6.72,300,1000.6,C,100,100,1200,TEOS,50,300,1.47,60,87,8667,12606,40,225
DBY.1,4,44980.12,146.4,138.2,11.34,300,1001.7,D,100,100,1200,TEOS,50,300,2.05,60,94,8673,12612,42,186
DBY.1,5,44980.12,149.5,139.8,10.07,299.9,1000.2,C,100,100,1200,TEOS,50,300,1.28,60,112,8679,12627,26,244
DBY.1,6,44980.12,147.4,138.7,9.83,300,1000.7,D,100,100,1200,TEOS,50,300,0.4,60,106,8685,12613,44,229
DBY.1,7,44980.12,150.5,140.2,13.71,299.9,999.8,C,100,100,1200,TEOS,50,300,1.43,60,106,8693,12642,31,216
DBY.1,8,44980.12,150.7,140.3,10.65,300,1004.6,D,100,100,1200,TEOS,50,300,1.42,60,99,8716,12675,45,200
DBY.1,9,44980.12,151.6,140.8,12.21,300.2,1001.9,C,100,100,1200,TEOS,50,300,0.69,60,105,8695,12657,47,241
DBY.1,10,44980.12,151.8,140.9,6.1,299.9,1000.5,D,100,100,1200,TEOS,50,300,1.64,60,111,8648,12600,48,225
DBY.1,11,44980.12,151.3,140.7,16.35,300,1000.5,C,100,100,1200,TEOS,50,300,2.13,60,121,8671,12645,37,214
DBY.1,12,44980.12,151.1,140.6,11.43,299.8,997.6,D,100,100,1200,TEOS,50,300,1.95,60,99,8713,12637,51,253
DBY.1,13,44980.12,150.6,140.3,4.68,300.1,1003,C,100,100,1200,TEOS,50,300,1.84,60,83,8729,12702,28,227
DBY.1,14,44980.12,148.1,139,8.06,299.9,999,D,100,100,1200,TEOS,50,300,1.81,60,92,8728,12673,45,225
DBY.1,15,44980.12,149,139.5,6.06,300,1000.6,C,100,100,1200,TEOS,50,300,1.17,60,96,8710,12684,33,232
DBY.1,16,44980.12,151.8,140.9,4.43,299.9,998.5,D,100,100,1200,TEOS,50,300,1.05,60,111,8697,12693,40,210
DBY.1,17,44980.12,149.1,139.5,11.8,300,1002.7,C,100,100,1200,TEOS,50,300,2.02,60,94,8686,12653,31,203
DBY.1,18,44980.12,149.8,139.9,9.26,299.9,1001,D,100,100,1200,TEOS,50,300,0.89,60,85,8714,12657,40,224
DBY.1,19,44980.12,152,141,3.47,300,998.5,C,100,100,1200,TEOS,50,300,0.85,60,101,8721,12681,25,222
DBY.1,20,44980.12,149.6,139.8,14.52,299.8,997.9,D,100,100,1200,TEOS,50,300,2.24,60,83,8725,12688,41,223
DBY.1,21,44980.12,147.4,138.7,6.63,299.9,996,C,100,100,1200,TEOS,50,300,1.04,60,110,8703,12676,24,217
DBY.1,22,44980.12,147.5,138.8,13.32,300,1001.1,D,100,100,1200,TEOS,50,300,1.91,60,90,8704,12691,38,214
DBY.1,23,44980.12,149.4,139.7,7.99,300,997.1,C,100,100,1200,TEOS,50,300,0.72,60,85,8671,12679,28,201
DBY.1,24,44980.12,149.4,139.7,7.44,300,1000.9,D,100,100,1200,TEOS,50,300,0.74,60,119,8671,12624,40,253
DBY.1,25,44980.12,150.5,140.2,13.77,299.9,999.2,C,100,100,1200,TEOS,50,300,1.17,60,96,8729,12690,32,220
DBZ.1,1,44981.74,150.3,140.2,9.52,300.2,1000.8,C,110,100,1200,TEOS,50,300,1.71,60,88,8712,12653,107,225
DBZ.1,2,44981.74,149.8,139.9,7.4,300,1001.4,D,110,100,1200,TEOS,50,300,1.23,60,89,8702,12685,146,216
DBZ.1,3,44981.74,148.8,139.4,8.79,300.2,999.1,C,110,100,1200,TEOS,50,300,1.62,60,88,8687,12652,107,221
DBZ.1,4,44981.74,150.4,140.2,8.62,299.9,1000.3,D,110,100,1200,TEOS,50,300,0.99,60,119,8707,12700,154,256
DBZ.1,5,44981.74,151.3,140.6,11.59,299.9,1001.4,C,110,100,1200,TEOS,50,300,1.26,60,97,8710,12709,125,220
DBZ.1,6,44981.74,150.8,140.4,7.93,300.1,1000.5,D,110,100,1200,TEOS,50,300,1.4,60,106,8679,12671,144,223
DBZ.1,7,44981.74,151.3,140.7,6.84,300.1,1000,C,110,100,1200,TEOS,50,300,2.29,60,98,8683,12602,119,222
DBZ.1,8,44981.74,147.6,138.8,6.41,300.1,999.5,D,110,100,1200,TEOS,50,300,1.38,60,94,8703,12699,145,207
DBZ.1,9,44981.74,147.4,138.7,13.29,300,999.4,C,110,100,1200,TEOS,50,300,1.44,60,99,8684,12681,107,256
DBZ.1,10,44981.74,148.7,139.3,9.22,300.2,999.5,D,110,100,1200,TEOS,50,300,1.44,60,102,8714,12649,142,223
DBZ.1,11,44981.74,151.7,140.8,10.87,299.8,997.3,C,110,100,1200,TEOS,50,300,1.32,60,124,8727,12747,117,226
DBZ.1,12,44981.74,150,140,2.35,300.1,997.6,D,110,100,1200,TEOS,50,300,1.18,60,92,8706,12643,139,231
DBZ.1,13,44981.74,150.7,140.4,13.06,299.9,999.3,C,110,100,1200,TEOS,50,300,2.06,60,92,8706,12691,115,215
DBZ.1,14,44981.74,148.6,139.3,8.44,300.2,1003.9,D,110,100,1200,TEOS,50,300,1.36,60,90,8679,12669,153,255
DBZ.1,15,44981.74,150.7,140.4,10.79,300,1000.6,C,110,100,1200,TEOS,50,300,1.46,60,84,8703,12698,120,245
DBZ.1,16,44981.74,150.9,140.4,11.52,299.9,1002.9,D,110,100,1200,TEOS,50,300,2.15,60,88,8694,12665,146,214
DBZ.1,17,44981.74,151.1,140.5,12.27,300.1,998.8,C,110,100,1200,TEOS,50,300,1.65,60,93,8702,12664,120,226
DBZ.1,18,44981.74,148.7,139.4,11.32,300,1003.4,D,110,100,1200,TEOS,50,300,1.53,60,114,8694,12653,150,242
DBZ.1,19,44981.74,148,139,7.7,300,1001.4,C,110,100,1200,TEOS,50,300,2.12,60,104,8689,12645,119,213
DBZ.1,20,44981.74,149,139.5,7.63,300.1,1000.1,D,110,100,1200,TEOS,50,300,0.97,60,100,8710,12665,133,251
DBZ.1,21,44981.74,148.8,139.4,5.85,299.9,1002.3,C,110,100,1200,TEOS,50,300,1.85,60,105,8711,12702,120,233
DBZ.1,22,44981.74,146,138,12.49,300.1,999.7,D,110,100,1200,TEOS,50,300,1.11,60,117,8701,12645,141,264
DBZ.1,23,44981.74,146.2,138.1,13.38,299.9,998.9,C,110,100,1200,TEOS,50,300,2.25,60,111,8690,12666,113,256
DBZ.1,24,44981.74,149.3,139.6,11.17,300,999.3,D,110,100,1200,TEOS,50,300,1.16,60,76,8683,12642,141,258
DBZ.1,25,44981.74,152.4,141.2,9.36,300,995.2,C,110,100,1200,TEOS,50,300,2.21,60,96,8698,12628,120,231
DCA.1,1,44982.17,151.3,140.7,11.22,299.9,1003.9,C,120,100,1200,TEOS,50,300,1.14,60,108,8711,12691,204,174
DCA.1,2,44982.17,149.8,139.9,16.55,300,1002.9,D,120,100,1200,TEOS,50,300,1.49,60,96,8728,12705,252,194
DCA.1,3,44982.17,145.7,137.8,6.4,299.8,998.7,C,120,100,1200,TEOS,50,300,2.19,60,90,8714,12685,202,168
DCA.1,4,44982.17,149.4,139.7,12.03,300,1005.8,D,120,100,1200,TEOS,50,300,0.9,60,88,8705,12707,260,182
DCA.1,5,44982.17,148.6,139.3,3.96,300,1001.4,C,120,100,1200,TEOS,50,300,0.43,60,112,8701,12766,194,178
DCA.1,6,44982.17,151.2,140.6,6.24,300,1000.2,D,120,100,1200,TEOS,50,300,1.84,60,100,8656,12653,246,180
DCA.1,7,44982.17,152.7,141.3,12.76,299.9,996.3,C,120,100,1200,TEOS,50,300,1.88,60,84,8690,12684,202,175
DCA.1,8,44982.17,152.4,141.2,13.4,300,999.8,D,120,100,1200,TEOS,50,300,1.51,60,104,8702,12715,242,210
DCA.1,9,44982.17,149.7,139.9,11.82,299.9,1001,C,120,100,1200,TEOS,50,300,1.42,60,97,8671,12663,193,164
DCA.1,10,44982.17,149.3,139.7,7.22,299.9,1000.7,D,120,100,1200,TEOS,50,300,0.98,60,111,8670,12646,244,216
DCA.1,11,44982.17,151.1,140.6,12.91,300,1000.1,C,120,100,1200,TEOS,50,300,1.37,60,87,8739,12729,194,181
DCA.1,12,44982.17,149.7,139.8,7.66,299.9,999.8,D,120,100,1200,TEOS,50,300,0.8,60,113,8718,12741,257,169
DCA.1,13,44982.17,149.5,139.7,13.23,299.9,997.6,C,120,100,1200,TEOS,50,300,2.42,60,102,8669,12676,204,201
DCA.1,14,44982.17,150.7,140.3,7.5,300.1,996.9,D,120,100,1200,TEOS,50,300,1.95,60,86,8699,12729,254,179
DCA.1,15,44982.17,148.4,139.2,9.36,300,1000.9,C,120,100,1200,TEOS,50,300,1.13,60,96,8737,12795,220,185
DCA.1,16,44982.17,151.7,140.8,1.09,300,1001.2,D,120,100,1200,TEOS,50,300,1.35,60,93,8708,12772,255,195
DCA.1,17,44982.17,154.9,142.4,10.97,299.9,1003.4,C,120,100,1200,TEOS,50,300,1.08,60,103,8709,12734,201,177
DCA.1,18,44982.17,148.9,139.5,8.23,300.2,1002.1,D,120,100,1200,TEOS,50,300,1.08,60,111,8727,12759,254,181
DCA.1,19,44982.17,150.4,140.2,9.1,299.9,1001.3,C,120,100,1200,TEOS,50,300,0.97,60,106,8709,12730,193,176
DCA.1,20,44982.17,152.6,141.3,10.71,299.9,1000.5,D,120,100,1200,TEOS,50,300,1.33,60,87,8708,12700,251,200
DCA.1,21,44982.17,147.1,138.6,7.03,300.1,1001,C,120,100,1200,TEOS,50,300,1.94,60,101,8706,12736,194,181
DCA.1,22,44982.17,151.8,140.9,11.13,299.9,998.8,D,120,100,1200,TEOS,50,300,1.87,60,103,8700,12700,250,181
DCA.1,23,44982.17,145.5,137.7,7.75,300.1,996.4,C,120,100,1200,TEOS,50,300,1.54,60,89,8687,12673,195,189
DCA.1,24,44982.17,148.5,139.3,12.21,300,999.2,D,120,100,1200,TEOS,50,300,1.6,60,101,8711,12644,251,186
DCA.1,25,44982.17,153.4,141.7,8.79,299.9,997.9,C,120,100,1200,TEOS,50,300,1.78,60,87,8692,12716,186,183
DCB.1,1,44982.3,152.2,141.1,7.58,300.1,1001.6,C,130,100,1200,TEOS,50,300,2.18,60,101,8702,12710,278,206
DCB.1,2,44982.3,149.3,139.7,14.91,300.1,998.2,D,130,100,1200,TEOS,50,300,1.58,60,103,8705,12782,353,225
DCB.1,3,44982.3,150.7,140.4,7.04,300,1000.4,C,130,100,1200,TEOS,50,300,1.27,60,82,8688,12749,276,238
DCB.1,4,44982.3,149.8,139.9,5.7,299.9,998.3,D,130,100,1200,TEOS,50,300,1.46,60,110,8710,12730,354,193
DCB.1,5,44982.3,150.5,140.2,11.97,300,997.4,C,130,100,1200,TEOS,50,300,1.64,60,116,8721,12770,281,244
DCB.1,6,44982.3,150.6,140.3,12.25,300,998.2,D,130,100,1200,TEOS,50,300,1.36,60,103,8689,12725,361,230
DCB.1,7,44982.3,148.3,139.1,7.54,299.8,998.5,C,130,100,1200,TEOS,50,300,2.15,60,99,8669,12685,288,228
DCB.1,8,44982.3,147.8,138.9,14.39,300.1,1001,D,130,100,1200,TEOS,50,300,1.95,60,84,8708,12748,357,235
DCB.1,9,44982.3,153.2,141.6,8.65,300.1,997.3,C,130,100,1200,TEOS,50,300,0.96,60,97,8706,12679,288,206
DCB.1,10,44982.3,149.7,139.8,8.98,300,1002.5,D,130,100,1200,TEOS,50,300,1.65,60,104,8684,12700,350,250
DCB.1,11,44982.3,149.8,139.9,13.92,300.1,1001.8,C,130,100,1200,TEOS,50,300,1.65,60,93,8709,12688,279,231
DCB.1,12,44982.3,153.1,141.6,8.24,299.9,998.1,D,130,100,1200,TEOS,50,300,2.12,60,99,8676,12736,350,219
DCB.1,13,44982.3,152.1,141.1,10.18,300,1003,C,130,100,1200,TEOS,50,300,0.94,60,102,8723,12724,281,267
DCB.1,14,44982.3,146.8,138.4,14.98,299.9,998.4,D,130,100,1200,TEOS,50,300,0.52,60,108,8728,12788,347,240
DCB.1,15,44982.3,149.3,139.6,10.64,300.1,1000.2,C,130,100,1200,TEOS,50,300,1.7,60,82,8730,12774,281,247
DCB.1,16,44982.3,153.7,141.9,14.11,300,1000.8,D,130,100,1200,TEOS,50,300,1.24,60,78,8715,12734,359,218
DCB.1,17,44982.3,151.2,140.6,3.34,300,1000,C,130,100,1200,TEOS,50,300,0.97,60,71,8723,12761,277,264
DCB.1,18,44982.3,150.9,140.5,8.9,299.9,1000.6,D,130,100,1200,TEOS,50,300,1.43,60,116,8670,12678,354,239
DCB.1,19,44982.3,148.4,139.2,11.8,300,998.4,C,130,100,1200,TEOS,50,300,1.15,60,88,8709,12726,281,257
DCB.1,20,44982.3,150.2,140.1,11.85,300,999.7,D,130,100,1200,TEOS,50,300,1.94,60,109,8721,12764,355,238
DCB.1,21,44982.3,152.8,141.4,7.55,300.1,1000.3,C,130,100,1200,TEOS,50,300,1.21,60,100,8701,12741,280,240
DCB.1,22,44982.3,151,140.5,8.57,300,1004,D,130,100,1200,TEOS,50,300,2.24,60,112,8688,12696,355,236
DCB.1,23,44982.3,151.1,140.5,11.95,300.1,996.5,C,130,100,1200,TEOS,50,300,2.03,60,106,8699,12738,268,225
DCB.1,24,44982.3,153,141.5,8.19,299.9,1000.4,D,130,100,1200,TEOS,50,300,0.93,60,87,8680,12698,350,228
DCB.1,25,44982.3,151.2,140.6,9.58,299.9,997.6,C,130,100,1200,TEOS,50,300,1.53,60,90,8709,12765,284,230
DCC.1,1,44983.19,147.7,138.8,9.36,299.9,999.2,C,140,100,1200,TEOS,50,300,1.09,60,92,8722,12766,364,235
DCC.1,2,44983.19,153,141.5,12.23,300,1003.1,D,140,100,1200,TEOS,50,300,1.4,60,104,8702,12731,460,209
DCC.1,3,44983.19,153.7,141.9,9.46,300.2,1000.9,C,140,100,1200,TEOS,50,300,1,60,100,8673,12699,361,257
DCC.1,4,44983.19,148.7,139.3,8.32,299.9,999,D,140,100,1200,TEOS,50,300,1.98,60,86,8703,12773,462,229
DCC.1,5,44983.19,150.6,140.3,11.17,300,998.4,C,140,100,1200,TEOS,50,300,1.99,60,86,8684,12708,367,215
DCC.1,6,44983.19,151,140.5,5.14,300,1003.2,D,140,100,1200,TEOS,50,300,0.68,60,108,8717,12758,462,228
DCC.1,7,44983.19,149.5,139.8,10.83,300.1,998.1,C,140,100,1200,TEOS,50,300,1.54,60,87,8720,12748,364,232
DCC.1,8,44983.19,147.2,138.6,14.38,300.1,999.2,D,140,100,1200,TEOS,50,300,0.68,60,99,8684,12677,454,247
DCC.1,9,44983.19,148.4,139.2,7.24,299.9,998.1,C,140,100,1200,TEOS,50,300,0.54,60,94,8711,12711,362,232
DCC.1,10,44983.19,148.8,139.4,10.69,299.9,1001.6,D,140,100,1200,TEOS,50,300,1.27,60,89,8667,12687,459,218
DCC.1,11,44983.19,147.8,138.9,8.47,300,995.4,C,140,100,1200,TEOS,50,300,1.5,60,87,8675,12680,361,203
DCC.1,12,44983.19,153.2,141.6,8.68,299.9,1004.1,D,140,100,1200,TEOS,50,300,1.96,60,112,8697,12737,458,222
DCC.1,13,44983.19,150.4,140.2,10.17,300,999.5,C,140,100,1200,TEOS,50,300,1.89,60,108,8704,12709,355,240
DCC.1,14,44983.19,148.9,139.4,12.94,299.9,1002.9,D,140,100,1200,TEOS,50,300,1.96,60,116,8718,12779,463,260
DCC.1,15,44983.19,150.4,140.2,10.72,300.2,1001.4,C,140,100,1200,TEOS,50,300,1.01,60,108,8718,12740,371,221
DCC.1,16,44983.19,146.3,138.1,5.24,299.8,998.5,D,140,100,1200,TEOS,50,300,0.62,60,99,8716,12759,460,252
DCC.1,17,44983.19,154.7,142.4,13.84,299.8,999.5,C,140,100,1200,TEOS,50,300,1.86,60,106,8686,12680,373,234
DCC.1,18,44983.19,150.2,140.1,9.82,300,1003,D,140,100,1200,TEOS,50,300,1.29,60,100,8683,12739,459,239
DCC.1,19,44983.19,151.5,140.8,7.26,300,999.2,C,140,100,1200,TEOS,50,300,1.76,60,104,8675,12685,367,252
DCC.1,20,44983.19,149,139.5,7.56,300,1000.9,D,140,100,1200,TEOS,50,300,1.67,60,91,8683,12717,460,209
DCC.1,21,44983.19,147.1,138.6,10.18,300.1,1001.3,C,140,100,1200,TEOS,50,300,1.2,60,99,8708,12784,371,217
DCC.1,22,44983.19,145.8,137.9,12.15,300.1,1001.3,D,140,100,1200,TEOS,50,300,1.05,60,94,8697,12698,438,250
DCC.1,23,44983.19,151.3,140.7,11.81,299.9,999.7,C,140,100,1200,TEOS,50,300,1.45,60,103,8687,12731,369,220
DCC.1,24,44983.19,152.2,141.1,10.48,300,999.3,D,140,100,1200,TEOS,50,300,1.61,60,103,8728,12743,461,244
DCC.1,25,44983.19,153.5,141.7,12.77,299.9,997.2,C,140,100,1200,TEOS,50,300,1.68,60,86,8707,12782,374,242
DCD.1,1,44983.46,147.7,138.9,7.82,299.8,994.8,C,120,100,1000,TEOS,50,300,1.8,60,101,8693,12506,279,177
DCD.1,2,44983.46,150.1,140,9.05,300,998,D,120,100,1000,TEOS,50,300,2.73,60,110,8683,12504,276,157
DCD.1,3,44983.46,150.7,140.3,9.55,300.1,1000.3,C,120,100,1000,TEOS,50,300,1.36,60,106,8687,12468,293,195
DCD.1,4,44983.46,148.2,139.1,12.06,300.1,998.6,D,120,100,1000,TEOS,50,300,1.85,60,96,8703,12519,288,213
DCD.1,5,44983.46,151.8,140.9,10.09,300,999.3,C,120,100,1000,TEOS,50,300,1.58,60,103,8684,12466,295,188
DCD.1,6,44983.46,150,140,7.84,299.9,1000.5,D,120,100,1000,TEOS,50,300,2.7,60,126,8712,12549,281,169
DCD.1,7,44983.46,151.7,140.9,8.98,300.1,1000.1,C,120,100,1000,TEOS,50,300,1.22,60,107,8695,12482,277,177
DCD.1,8,44983.46,149.6,139.8,10.84,300.1,999.9,D,120,100,1000,TEOS,50,300,1.84,60,101,8724,12549,281,188
DCD.1,9,44983.46,153.4,141.7,6.34,299.9,998.2,C,120,100,1000,TEOS,50,300,1.49,60,107,8683,12499,282,158
DCD.1,10,44983.46,148.5,139.3,6.22,299.9,1001.2,D,120,100,1000,TEOS,50,300,1.2,60,98,8670,12456,287,189
DCD.1,11,44983.46,149.5,139.7,10.28,300,998.5,C,120,100,1000,TEOS,50,300,0.9,60,85,8703,12525,286,181
DCD.1,12,44983.46,150.4,140.2,13.71,300.1,999.9,D,120,100,1000,TEOS,50,300,0.79,60,94,8692,12460,287,167
DCD.1,13,44983.46,146.7,138.3,14.01,300,999.3,C,120,100,1000,TEOS,50,300,1.69,60,97,8671,12487,282,178
DCD.1,14,44983.46,150.2,140.1,12.46,300.1,1000.3,D,120,100,1000,TEOS,50,300,0.85,60,118,8712,12492,287,173
DCD.1,15,44983.46,153.2,141.6,10.2,299.9,996.8,C,120,100,1000,TEOS,50,300,1.26,60,106,8670,12502,287,176
DCD.1,16,44983.46,148.6,139.3,9.75,300,1001.5,D,120,100,1000,TEOS,50,300,3.1,60,101,8717,12562,285,191
DCD.1,17,44983.46,151,140.5,10.24,300,1004.8,C,120,100,1000,TEOS,50,300,1.16,60,84,8685,12509,283,199
DCD.1,18,44983.46,145.6,137.8,12.18,300,999.5,D,120,100,1000,TEOS,50,300,1.22,60,101,8699,12517,292,174
DCD.1,19,44983.46,151.3,140.6,11.65,300,1001,C,120,100,1000,TEOS,50,300,1.24,60,94,8695,12497,289,176
DCD.1,20,44983.46,149.8,139.9,17.1,300.1,998.4,D,120,100,1000,TEOS,50,300,1.17,60,110,8678,12495,284,198
DCD.1,21,44983.46,149.1,139.5,10.17,300.2,1000.4,C,120,100,1000,TEOS,50,300,1.36,60,117,8692,12460,281,164
DCD.1,22,44983.46,150.6,140.3,12.98,300,998.5,D,120,100,1000,TEOS,50,300,1.39,60,100,8669,12460,285,203
DCD.1,23,44983.46,150.1,140.1,10.41,300,997.4,C,120,100,1000,TEOS,50,300,1.43,60,97,8695,12534,267,193
DCD.1,24,44983.46,149.8,139.9,8.72,300,995.8,D,120,100,1000,TEOS,50,300,1.42,60,112,8678,12489,284,196
DCD.1,25,44983.46,149.2,139.6,8.05,300.1,998,C,120,100,1000,TEOS,50,300,1.87,60,100,8709,12478,291,199
DCE.1,1,44983.79,152.2,141.1,12.62,300,995.1,C,120,100,1100,TEOS,50,300,1.04,60,109,8675,12549,294,181
DCE.1,2,44983.79,147.3,138.7,12.58,299.8,999.9,D,120,100,1100,TEOS,50,300,1.99,60,114,8688,12582,295,193
DCE.1,3,44983.79,151.5,140.7,12.76,300,1001.1,C,120,100,1100,TEOS,50,300,1.67,60,103,8686,12584,305,154
DCE.1,4,44983.79,152.7,141.4,5.97,300,1000.8,D,120,100,1100,TEOS,50,300,0.56,60,103,8747,12659,290,214
DCE.1,5,44983.79,152.2,141.1,7.84,299.9,999.7,C,120,100,1100,TEOS,50,300,0.91,60,117,8669,12549,292,199
